ACTR1A	-0.717622222
ACTR1B	-0.3247
ACTR2	0.332346154
ACTR3	0.79365
ACTR3B	-1.54755
ACTR5	1.1318
ACTR6	-0.6507
ACTR8	0.10135
ACTRT1	0.052066667
ACTRT2	-0.319166667
ACVR1	-0.294225
ACVR1B	-0.285225
ACVR1C	-3.7070625
ACVR2A	-0.6796
ACVR2B	0.910016667
ACVRL1	-1.087592308
ACY1	0.9942
ACY1L2	1.067
ACY3	-1.654
ACYP1	-0.635
ACYP2	-1.482681818
ADA	1.7949
ADAL	-0.2993
ADAM10	1.4322
ADAM11	-2.8252125
ADAM12	1.992391667
ADAM15	1.1311875
ADAM17	0.28715
ADAM18	-0.131866667
ADAM19	-0.206938462
ADAM2	1.9218125
ADAM20	-0.8755
ADAM21	-0.098433333
ADAM22	0.73635
ADAM23	-0.336333333
ADAM28	-2.1542
ADAM29	0.7335
ADAM30	0.4158
ADAM32	-0.5865
ADAM33	0.501516667
ADAM7	-0.376933333
ADAM8	-0.753181818
ADAM9	1.3653
ADAMDEC1	-0.238
ADAMTS1	1.2451
ADAMTS10	-0.30335
ADAMTS12	0.989275
ADAMTS13	-0.042709091
ADAMTS14	-0.0277
ADAMTS15	1.154566667
ADAMTS16	-0.785372727
ADAMTS17	0.1966
ADAMTS18	-1.4587125
ADAMTS19	0.3496
ADAMTS2	-0.069366667
ADAMTS20	-0.019416667
ADAMTS3	-1.343553846
ADAMTS4	0.029711111
ADAMTS5	-1.1419
ADAMTS6	1.587625
ADAMTS7	-0.178223077
ADAMTS8	-1.2844
ADAMTS9	-0.401938462
ADAMTSL1	1.96685
ADAMTSL2	-1.865975
ADAMTSL3	-1.556684615
ADAMTSL4	2.7485125
ADAMTSL5	-0.057735714
ADAR	0.108533333
ADARB1	-0.4069
ADARB2	-2.235857143
ADAT1	1.013730769
ADC	-1.7335
ADCK1	0.5713
ADCK2	0.145376923
ADCK4	1.097575
ADCK5	-0.0447
ADCY1	-0.6853
ADCY2	-2.713575
ADCY3	-1.1976
ADCY4	-2.6293125
ADCY5	-0.275909091
ADCY6	0.60635
ADCY7	-0.021407692
ADCY8	-3.0554125
ADCY9	0.860527273
ADCYAP1	-3.372625
ADCYAP1R1	-0.454466667
ADD1	-0.801722222
ADD2	-0.130233333
ADD3	-1.62015
ADFP	0.827125
ADH1A	-0.2426
ADH1C	-1.405633333
ADH4	1.127
ADH5	0.378733333
ADH6	2.205354167
ADH7	-0.2533
ADHFE1	-2.3396
ADI1	0.085166667
ADIPOQ	2.486558929
ADIPOR1	0.12385
ADIPOR2	0.69465
ADK	0.907363636
ADM	0.899527273
ADM2	0.9178
ADMR	-0.242666667
ADNP	0.8742
ADORA1	-0.9962
ADORA2A	0.76205
ADORA2B	-0.3329125
ADORA3	-2.0350875
ADPGK	0.9622
ADPRH	-0.020825
ADPRHL1	-1.20155
ADPRHL2	0.2755
ADRA1A	-0.4906
ADRA1B	-2.7079
ADRA1D	-0.425833333
ADRA2A	-3.5054125
ADRA2B	0.7609875
ADRA2C	-0.7881875
ADRB1	-1.8890875
ADRB2	-1.7585
ADRB3	-0.410133333
ADRBK1	0.25805
ADRBK2	-1.3910625
ADRM1	0.7160875
ADSL	1.19245
ADSS	0.433775
ADSSL1	0.8144625
AEBP1	0.95145
AEBP2	0.6521
AES	-1.0777
AFAR3	-0.3733
AFF1	0.463795455
AFF2	-3.1520875
AFF3	-0.401605263
AFF4	0.569536842
AFG3L1	1.531525
AFG3L2	0.872775
AFM	0.5358
AFMID	2.2459
AFP	2.22645
AFTPH	-0.89977619
AGA	1.487
AGBL2	0.784
AGER	0.4429375
AGGF1	-0.219144444
AGL	0.278927273
AGMAT	0.8475625
AGPAT1	-0.5293
AGPAT2	1.481625
AGPAT3	-0.411266667
AGPAT4	-1.298415385
AGPAT5	1.3698
AGPAT6	2.10115
AGPAT7	-0.6485625
AGPS	1.6749375
AGR2	1.528663636
AGRP	-0.4472375
AGT	-2.2228
AGTPBP1	-1.7526625
AGTR1	-0.4852
AGTR2	-0.591025
AGTRAP	0.8114
AGTRL1	-0.6289
AGXT	0.8960625
AGXT2	-0.153925
AGXT2L1	-7.8618
AGXT2L2	0.8853
AHCTF1	0.691638462
AHCY	1.77225
AHCYL1	-1.625175
AHDC1	0.3356
AHI1	-0.38316875
AHNAK	1.080107407
AHR	0.6639375
AHRR	0.8445
AHSA1	1.0419
AHSA2	1.2376
AHSG	3.986583333
AICDA	0.0389
AIF1	-2.3487875
AIFM1	0.683
AIFM2	1.07815
AIFM3	-3.451
AIG1	-2.0621
AIM1	1.6788
AIM1L	-0.203633333
AIM2	-0.6542125
AIP	0.14835
AIPL1	-0.485833333
AIRE	-0.78535
AJAP1	-0.072730769
AK1	-1.131372727
AK2	1.908910526
AK3	0.3617
AK3L1	-1.6862
AK5	-5.966
AK7	-0.151
AKAP1	-0.1371625
AKAP10	-0.667
AKAP11	-2.6611
AKAP12	-1.81885
AKAP13	-0.743447368
AKAP14	-2.28965
AKAP3	0.542
AKAP4	0.3196
AKAP5	-2.122133333
AKAP6	-1.753354545
AKAP7	-1.5831
AKAP8	0.7412
AKAP8L	1.5398
AKAP9	-0.093525
AKNA	-0.19915
AKR1A1	0.840705556
AKR1B1	0.5112
AKR1B10	1.9936
AKR1C1	-0.005411111
AKR1C3	-0.232063636
AKR1C4	0.1867125
AKR1CL2	0.448
AKR1D1	2.2322
AKR7A2	-0.108325
AKR7A3	0.1332
AKT1	1.726427273
AKT1S1	1.1066
AKT2	1.148057895
AKT3	-1.4364125
ALAD	-0.0106
ALAS1	-0.231869231
ALAS2	1.719977778
ALB	3.059733333
ALCAM	0.023964286
ALDH16A1	1.4154
ALDH18A1	0.4807
ALDH1A1	-2.192425
ALDH1A2	1.734478571
ALDH1A3	0.514542857
ALDH1B1	0.77525
ALDH1L1	-2.4863
ALDH2	-3.4677
ALDH3A1	0.997925
ALDH3A2	0.3884
ALDH3B1	0.6377
ALDH3B2	0.45055
ALDH4A1	-0.296136364
ALDH5A1	-1.0761875
ALDH6A1	-1.738318182
ALDH7A1	0.6697
ALDH8A1	-0.756869231
ALDH9A1	-0.8526625
ALDOA	0.135833333
ALDOAP2	-0.1594
ALDOB	0.0223125
ALDOC	-2.684790909
ALG10	1.843
ALG10B	1.246895455
ALG11	1.545333333
ALG12	0.396133333
ALG13	1.127333333
ALG14	-0.222825
ALG2	0.7297
ALG3	1.218923077
ALG5	0.608
ALG6	2.3308
ALG8	1.1181
ALG9	0.656361538
ALK	-1.978845455
ALKBH1	0.439475
ALKBH2	0.825
ALKBH3	0.6137375
ALKBH4	-0.1216
ALKBH5	-0.503138889
ALKBH6	-0.33515
ALKBH7	-0.781330769
ALKBH8	0.4748
ALLC	-0.0061
ALMS1	0.7324125
ALOX12	0.5611625
ALOX12B	-0.893
ALOX12P2	-0.393833333
ALOX15	0.474433333
ALOX15B	-0.199142857
ALOX5	-1.7181
ALOX5AP	-2.460345455
ALOXE3	-0.422
ALPI	-0.576866667
ALPK1	0.8226
ALPK2	1.6192
ALPK3	-0.2566
ALPL	-0.701589474
ALPP	-0.4549
ALPPL2	-0.7038
ALS2	-0.599264286
ALS2CL	0.4113
ALS2CR11	-0.3319
ALS2CR12	-0.3467875
ALS2CR13	0.317425
ALS2CR2	0.93369375
ALS2CR4	-0.098609091
ALS2CR7	-0.504033333
ALS2CR8	-0.4593375
ALX3	-0.3545
ALX4	-0.097866667
AMAC1	-0.074533333
AMAC1L2	0.320866667
AMACR	-0.3541375
AMBN	-0.995366667
AMBP	3.441409091
AMD1	-0.62455
AMDHD1	0.8936125
AMDHD2	0.7239
AMELX	-0.3992
AMELY	-0.1843
AMFR	-0.639784615
AMH	1.257533333
AMHR2	0.96625
AMICA1	-0.2053125
AMIGO1	0.481466667
AMIGO2	1.2082
AMMECR1	1.89595
AMN	-0.303033333
AMN1	-2.7619
AMOT	-1.364453846
AMOTL1	0.844166667
AMOTL2	0.6656
AMPD1	1.3719
AMPD2	-0.34515
AMPD3	-0.7531625
AMPH	-3.774033333
AMT	-0.218069231
AMZ1	-1.997766667
AMZ2	-0.9578
ANAPC1	0.52605
ANAPC10	0.668
ANAPC11	-0.6032
ANAPC13	-0.2538
ANAPC2	0.553175
ANAPC4	0.2849
ANAPC5	0.520061538
ANAPC7	0.684944444
ANG	1.8437
ANGEL1	0.1644
ANGEL2	0.11594375
ANGPT1	1.520130769
ANGPT2	-1.286544444
ANGPT4	-0.298833333
ANGPTL1	-0.7940625
ANGPTL2	1.327583333
ANGPTL3	0.941825
ANGPTL4	-1.487115385
ANGPTL5	-0.4897
ANGPTL7	-0.666833333
ANK1	0.634253846
ANK2	-1.8557
ANK3	-3.354275
ANKAR	0.0086
ANKDD1A	-0.2149125
ANKFN1	-0.358025
ANKFY1	0.056875
ANKH	-0.48145
ANKHD1	2.0873
ANKIB1	-0.106435714
ANKMY1	0.83565
ANKMY2	-1.2795
ANKRA2	-0.3127
ANKRD1	2.107175
ANKRD10	1.47635
ANKRD11	-0.318878261
ANKRD12	-0.64005625
ANKRD13A	1.181938462
ANKRD13B	0.3075
ANKRD13D	-0.531381818
ANKRD15	-0.235425
ANKRD16	-0.0446
ANKRD17	-0.596323077
ANKRD19	2.0539
ANKRD2	-1.15425
ANKRD21	0.8339
ANKRD22	-1.5556
ANKRD23	0.640872727
ANKRD25	1.3058
ANKRD26	0.469325
ANKRD27	-0.201772727
ANKRD28	0.9137
ANKRD29	-0.8238
ANKRD30A	-0.289616667
ANKRD32	1.0931
ANKRD33	-0.488433333
ANKRD34	-2.9675
ANKRD35	-2.546766667
ANKRD37	-0.2788
ANKRD38	-1.495
ANKRD39	-0.7323
ANKRD40	1.0842875
ANKRD41	0.4074125
ANKRD42	-1.590230769
ANKRD43	-4.9104
ANKRD44	0.599533333
ANKRD45	-0.9229
ANKRD46	-2.064
ANKRD47	-1.08345
ANKRD49	0.0665
ANKRD5	0.9555
ANKRD50	0.011436364
ANKRD53	-0.2555125
ANKRD54	-0.292775
ANKRD55	-1.3037
ANKRD57	0.6536
ANKRD6	-1.059066667
ANKRD7	0.8937
ANKRD9	-0.7474
ANKS1A	-0.6145
ANKS1B	-4.196566667
ANKS3	0.4118
ANKS4B	-0.3068
ANKS6	0.519581818
ANKZF1	1.66115
ANLN	0.3521125
ANP32B	1.8495
ANP32C	2.2040875
ANP32D	3.009366667
ANP32E	1.042777778
ANPEP	0.8111625
ANTXR1	1.633476923
ANTXR2	2.168811111
ANUBL1	-0.8666
ANXA1	0.427661538
ANXA10	1.1182
ANXA11	-0.346584615
ANXA13	0.484733333
ANXA2	2.714345455
ANXA3	-0.5268
ANXA4	1.2942
ANXA5	1.1515
ANXA6	0.715166667
ANXA7	-1.28245625
ANXA9	1.265866667
AOAH	-2.5924875
AOC2	-0.2362
AOC3	-0.368481818
AOF1	0.4878
AOF2	1.268675
AOX1	1.918
AP1B1	0.8423625
AP1G1	-0.13415
AP1G2	0.7795
AP1GBP1	0.2006
AP1M1	0.0445
AP1M2	2.2846
AP1S1	-0.605554545
AP1S2	-1.334569231
AP1S3	0.554381818
AP2A1	-0.2934
AP2A2	-1.385945455
AP2B1	-0.092425
AP2M1	-0.4985875
AP2S1	-0.279209091
AP3B1	0.825
AP3B2	-2.495125
AP3D1	0.1051
AP3M1	0.824507692
AP3M2	-2.02485
AP3S1	-1.3728
AP3S2	-0.245605556
AP4B1	-0.0069
AP4E1	0.460418182
AP4M1	0.560942857
AP4S1	-1.102844444
APAF1	2.347933333
APBA1	-1.8769125
APBA2	-2.4291
APBA2BP	-0.5495
APBA3	0.0776
APBB1	-1.5172
APBB1IP	-1.572922222
APBB2	0.3606
APBB3	-1.6359
APC	-2.354009091
APC2	-0.705614286
APCDD1	-1.24625
APCDD1L	1.614766667
APCS	-0.2333
APEH	0.380136364
APEX1	1.012863636
APEX2	1.0203
APH1A	0.1534
APH1B	0.190725
API5	0.102633333
APIP	0.93875
APITD1	0.665825
APLN	-2.009227273
APLP1	-2.2101875
APLP2	-0.56845
APOA1	2.753818182
APOA1BP	-0.208975
APOA2	2.164946154
APOA4	1.23385
APOA5	0.2446
APOB	2.909875
APOB48R	-0.032925
APOBEC1	0.180566667
APOBEC2	0.4699
APOBEC3A	0.3727375
APOBEC3B	4.0835
APOBEC3C	1.9952
APOBEC3D	3.0963875
APOBEC3F	1.9268
APOBEC3G	1.04
APOC1	-0.4138625
APOC2	-0.1341875
APOC3	2.3593
APOC4	0.2297
APOD	-2.267654545
APOE	-1.097592308
APOF	1.4636125
APOH	2.29385
APOL1	0.444383333
APOL2	-0.502261538
APOL3	-0.5731
APOL4	0.0509
APOL5	1.543866667
APOL6	0.833114286
APOLD1	-1.60455
APOM	2.3552
APP	-3.228038462
APPBP1	0.9087
APPBP2	0.612111111
APRT	1.479066667
APTX	-0.245
AQP1	-1.758736364
AQP10	1.322153846
AQP11	-1.5383
AQP2	-0.303
AQP3	1.078418182
AQP4	-3.5985
AQP5	-0.780075
AQP6	-0.957125
AQP7	1.081933333
AQP7P2	-0.2683
AQP8	0.2692
AQP9	-3.4435
AQR	1.4083
AR	1.25455
ARAF	1.5729
ARC	-0.899333333
ARCN1	1.0719375
ARD1A	0.6845
AREG	3.4935125
ARF1	0.037216667
ARF3	-1.499433333
ARF4	0.326866667
ARF5	1.014723077
ARF6	1.0155375
ARFGAP1	1.2032
ARFGAP3	0.314
ARFGEF1	-0.2094
ARFGEF2	0.9611
ARFIP1	0.599354545
ARFIP2	0.4503
ARFRP1	1.1018375
ARG1	0.0764
ARG2	0.0174
ARHGAP1	-0.4717
ARHGAP11A	3.9989
ARHGAP12	-0.1018
ARHGAP15	1.82355
ARHGAP17	1.015707692
ARHGAP18	0.0806625
ARHGAP19	1.2661125
ARHGAP20	-2.0666
ARHGAP21	-1.6694375
ARHGAP22	-0.4396
ARHGAP23	-0.336966667
ARHGAP24	-0.555536364
ARHGAP25	-0.2657125
ARHGAP26	-1.65045
ARHGAP27	-0.176522222
ARHGAP28	0.1152
ARHGAP29	-0.5728
ARHGAP30	1.61135
ARHGAP4	0.8469
ARHGAP5	-0.0432
ARHGAP6	-1.11271875
ARHGAP9	-1.6916
ARHGDIA	-0.287895238
ARHGDIB	0.6096
ARHGDIG	-3.250975
ARHGEF1	1.62275
ARHGEF10	0.804758621
ARHGEF10L	-0.9824
ARHGEF11	-0.2041125
ARHGEF12	-0.8271
ARHGEF15	-0.24255
ARHGEF16	3.30845
ARHGEF17	-1.6863375
ARHGEF18	0.26
ARHGEF19	1.6727
ARHGEF2	-0.0915
ARHGEF3	-2.3328
ARHGEF4	-2.38975
ARHGEF5	1.1188
ARHGEF6	-0.5414375
ARHGEF7	-2.01595
ARHGEF9	-1.378107692
ARID1A	0.46724375
ARID1B	0.105454545
ARID2	1.4347
ARID3A	1.5559
ARID3B	2.161
ARID4A	-0.4375875
ARID4B	-0.0484
ARID5A	-0.4774
ARID5B	-0.985577778
ARIH1	0.6233
ARIH2	-0.0054
ARL1	0.337133333
ARL10	-0.014833333
ARL11	2.042885714
ARL13B	0.3309
ARL14	1.3867
ARL15	-1.047675
ARL16	-0.4343
ARL2	0.0833
ARL2BP	-0.526518182
ARL3	-1.64495
ARL4A	0.6063375
ARL4C	0.781190909
ARL4D	-0.247582353
ARL5A	-0.022530769
ARL5B	1.994290909
ARL6	-1.1999
ARL6IP1	-0.922976923
ARL6IP2	-0.0723
ARL6IP4	-0.224607692
ARL6IP5	-1.444990909
ARL6IP6	2.4695
ARL8A	-1.124677778
ARL8B	-0.552038462
ARMC1	0.041071429
ARMC2	-0.79335
ARMC3	-2.2542
ARMC4	0.093566667
ARMC5	0.101133333
ARMC6	0.5129
ARMC7	0.218
ARMC8	-0.761566667
ARMC9	-0.449690909
ARMCX1	-1.8871
ARMCX2	-0.7466875
ARMCX3	-0.74405
ARMCX4	-0.213166667
ARMCX5	-0.6236
ARMCX6	0.658275
ARMET	0.9363
ARMETL1	1.2486
ARNT	-0.129936364
ARNT2	-3.6109
ARNTL	-1.482545455
ARNTL2	1.2604
ARP11	-2.7929
ARPC1A	0.4370625
ARPC1B	2.1259375
ARPC2	-0.3925
ARPC3	-0.3422375
ARPC4	0.188683333
ARPC5	0.345427273
ARPC5L	-0.564925
ARPM1	-1.0458
ARPP-19	-1.7868
ARPP-21	-2.486953846
ARR3	0.2968625
ARRB1	0.1089
ARRB2	-0.3956
ARRDC1	0.5899
ARRDC2	-2.0423375
ARRDC3	1.0533
ARRDC4	0.584866667
ARS2	1.63085
ARSA	-0.570316667
ARSB	0.5886
ARSD	0.2048625
ARSE	1.0464125
ARSF	-1.5773
ARSG	-0.412366667
ARSJ	-0.104875
ARSK	-0.2588
ART1	-0.346
ART3	-1.38515
ART4	-0.1332875
ART5	0.030690909
ARTN	-0.021
ARTS-1	0.874223077
ARV1	0.327283333
ARVCF	0.53515
ARX	-0.86165
AS3MT	-0.3264
ASAH1	-0.752128571
ASAH3	-0.467666667
ASAHL	-0.5129
ASAM	2.8507
ASB1	0.507053846
ASB10	-0.138983333
ASB11	0.101633333
ASB12	-0.2753
ASB13	-0.2185625
ASB14	-0.099766667
ASB16	0.023333333
ASB17	-0.278825
ASB2	-2.0844625
ASB3	-0.98215
ASB4	-0.0362
ASB5	-0.902083333
ASB6	-0.4291
ASB7	0.367775
ASB8	-0.359316667
ASB9	1.4953
ASCC1	0.2793
ASCC2	1.485275
ASCC3	0.932715385
ASCC3L1	0.6833
ASCIZ	-0.696292308
ASCL1	-0.435075
ASCL2	2.0098125
ASCL3	-0.092733333
ASF1B	2.33425
ASGR1	1.348275
ASGR2	1.715736364
ASH1L	-0.95045
ASH2L	-0.2912
ASL	0.8848
ASNA1	0.2677
ASNS	-0.315009091
ASNSD1	-0.4236
ASPA	-3.9098625
ASPH	-0.380963636
ASPHD1	-2.548566667
ASPHD2	-1.987333333
ASPM	3.900575
ASPN	-1.951425
ASPSCR1	0.8403
ASRGL1	-0.934408333
ASS1	0.792933333
ASTE1	0.5844625
ASTL	-0.2098
ASTN1	-1.6956
ASTN2	-2.002435714
ASXL1	0.993336364
ASXL2	-0.3201
ASZ1	0.1803
ATAD1	0.1694
ATAD2	2.684958824
ATAD2B	0.75685
ATAD3A	1.144963636
ATAD3B	1.347411111
ATAD3C	-0.5585
ATAD4	2.4491375
ATCAY	-1.751025
ATE1	0.4871
ATF1	1.5109625
ATF2	0.44095
ATF3	-0.15720625
ATF4	0.758380952
ATF5	1.136933333
ATF6	0.7605
ATF7	-0.126083333
ATF7IP	0.9043375
ATF7IP2	0.7907
ATG10	0.686536364
ATG12	0.265744444
ATG16L1	-0.9465375
ATG16L2	-0.0522
ATG3	0.4648125
ATG4A	0.3501875
ATG4B	-0.00565
ATG4C	1.247075
ATG4D	0.5091
ATG5	-0.06195
ATG7	-0.685725
ATG9A	-0.3362
ATG9B	0.119209091
ATHL1	0.826
ATIC	1.0929
ATM	1.472464706
ATN1	-0.1633375
ATOH1	0.325333333
ATOH7	-2.7683
ATOH8	1.4069
ATOX1	-0.837072727
ATP10A	-0.593692308
ATP10B	-0.717527273
ATP10D	-1.3159
ATP11A	-0.001673684
ATP11B	1.032285714
ATP11C	0.815054545
ATP12A	-0.101766667
ATP13A1	0.798925
ATP13A2	-0.17215
ATP13A3	1.1819625
ATP13A4	-3.1333
ATP13A5	0.557733333
ATP1A1	-0.820015385
ATP1A2	-6.4484
ATP1A3	-0.3669
ATP1A4	1.2093875
ATP1B1	-1.55095
ATP1B2	-2.432121429
ATP1B3	0.2489
ATP1B4	0.041563636
ATP2A1	0.327433333
ATP2A2	-1.047677778
ATP2A3	1.034615385
ATP2B1	-0.9082
ATP2B2	-3.004184615
ATP2B3	-2.758933333
ATP2B4	0.066
ATP2C1	-0.348881818
ATP2C2	0.3961
ATP4A	-0.5331
ATP4B	-0.160066667
ATP5A1	-0.3804375
ATP5B	-0.056733333
ATP5C1	0.0152125
ATP5D	-0.8250375
ATP5E	-0.1963
ATP5F1	0.76655
ATP5G1	-0.4429875
ATP5G2	-0.1188
ATP5G3	-0.373383333
ATP5H	-0.7672375
ATP5I	-1.100027273
ATP5J	1.138925
ATP5J2	-0.2866
ATP5L	-0.88795
ATP5O	-0.555
ATP5S	0.450325
ATP6AP1	-0.6307
ATP6AP2	-0.8662
ATP6V0A1	-2.476190909
ATP6V0A2	2.2556
ATP6V0A4	2.0310375
ATP6V0B	-1.063945455
ATP6V0C	-2.074109091
ATP6V0D1	-1.5751375
ATP6V0D2	1.035200641
ATP6V0E1	0.26345
ATP6V0E2	-1.2375625
ATP6V1A	-2.375125
ATP6V1B1	0.9352
ATP6V1B2	-2.6566625
ATP6V1C1	-1.429330769
ATP6V1C2	1.1305
ATP6V1D	-1.1425
ATP6V1E1	-1.615163636
ATP6V1E2	-0.1127
ATP6V1F	-0.5318
ATP6V1G1	0.03375
ATP6V1G2	-5.177
ATP6V1G3	-0.2911
ATP6V1H	-2.2021375
ATP7B	-0.3369125
ATP8A1	-1.3766
ATP8A2	-4.1124
ATP8B1	1.118154545
ATP8B2	0.12686875
ATP8B3	0.8632
ATP8B4	-1.7897
ATP9A	-1.649194444
ATP9B	-0.293
ATPAF1	-0.338275
ATPAF2	0.6691
ATPBD1B	0.4133
ATPBD1C	0.6324
ATPBD3	0.2076375
ATPBD4	1.495492308
ATPIF1	-1.5320125
ATR	0.078452941
ATRN	0.2069
ATRNL1	-3.357023077
ATRX	0.003191667
ATXN1	-0.9452
ATXN10	-0.722792308
ATXN2	-0.6935375
ATXN2L	0.86999375
ATXN3	0.5271
ATXN7	0.545575
ATXN7L1	0.335563636
ATXN7L2	-0.19255
ATXN7L3	-0.2858
AUH	-1.468
AUP1	1.3122
AURKA	3.218385714
AURKAIP1	-0.5856
AURKB	2.99955
AURKC	0.4691
AUTS2	-1.047425
AVEN	0.3093
AVIL	-0.384422222
AVP	-0.505633333
AVPI1	-0.7459
AVPR1A	0.0217
AVPR1B	-0.3869
AVPR2	-0.428566667
AXIN1	1.545781818
AXIN2	-0.570933333
AXL	0.09505
AXUD1	-0.480575
AYTL1	0.0245625
AYTL2	1.0376
AZGP1	0.649885714
AZI1	1.61255
AZI2	-0.430325
AZIN1	0.1556
AZU1	-0.3818
B2M	0.45095
B3GALNT1	-1.59535
B3GALNT2	0.9908
B3GALT1	0.1996
B3GALT2	-2.1432125
B3GALT4	-3.7011
B3GALT5	0.180533333
B3GALT6	-0.00705
B3GAT1	-4.2371
B3GAT3	0.1580375
B3GNT1	-3.706225
B3GNT2	-1.147425
B3GNT3	1.061475
B3GNT4	-0.7901
B3GNT5	0.103636364
B3GNT6	-0.2883375
B3GNT7	0.204
B3GNT8	-0.776733333
B3GNTL1	0.007733333
B4GALNT1	-0.29715
B4GALNT2	-0.263733333
B4GALNT3	0.2593125
B4GALNT4	0.1539
B4GALT2	0.54125
B4GALT3	-0.02255
B4GALT4	0.597918182
B4GALT5	-0.365553846
B4GALT6	-1.3576875
B4GALT7	0.6108
bA16L21.2.1	-0.3764
BAALC	-1.54955
BAAT	1.9025
BACE1	-2.1993
BACE2	1.440689474
BACH1	1.3849625
BACH2	-0.266575
BAD	-1.4003
BAG1	-1.0098
BAG2	1.5289875
BAG3	-0.0615
BAG4	0.287736364
BAG5	0.038366667
BAHCC1	0.1487625
BAHD1	-0.3543
BAI1	-2.1104375
BAI2	-2.8502
BAI3	-5.2534
BAIAP2	-1.775971429
BAIAP2L1	1.246
BAIAP2L2	-0.402827273
